Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Close Approach Date,Relative Velocity km per sec,Miss Dist.(Astronomical),Miss Dist.(kilometers),Orbit ID,Orbit Determination Date,Orbit Uncertainity,Minimum Orbit Intersection,Hazardous,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Aphelion Dist,Perihelion Time,Mean Anomaly
2433953,2433953,20.8,0.05,0.05,1996-05-22,0.27,0.35,0.35,77,2017-09-26 06:51:51,0,0.000135863,1,2458000.5,0.2008474662273823,1.076207967429487,0.1,0.07,0.91,0.88
3514799,3514799,21.6,0.04,0.04,2014-07-15,0.33,0.58,0.58,25,2017-04-06 08:57:58,1,0.034798,1,2458000.5,0.2104479432284866,1.225614736618327,0.22,0.11,0.88,0.37
2003362,2003362,18.3,0.17,0.17,1996-11-15,0.25,0.89,0.89,23,2017-04-06 09:30:43,1,0.013395,1,2458000.5,0.4685677328906181,0.9895267061027035,0.13,0.1,0.92,0.77
3373683,3373683,19.4,0.1,0.1,1995-04-22,0.21,0.07,0.07,44,2017-05-03 06:18:20,1,0.0215286,1,2457800.5,0.1290438595815365,1.061197120692007,0.2,0.05,0.89,0.84
3182172,3182172,20.0,0.08,0.08,2009-12-22,0.62,0.48,0.48,36,2017-06-04 06:16:52,0,0.03227,1,2458000.5,0.4501092419457689,1.193808340533731,0.44,0.16,0.9,0.01
3399918,3399918,19.5,0.09,0.09,2014-03-08,0.53,0.37,0.37,17,2017-04-06 09:04:45,0,0.0369778,1,2458000.5,0.547945248943476,2.10316491588889,0.49,0.46,0.88,0.15
3755203,3755203,19.5,0.09,0.09,1998-08-15,0.64,0.24,0.24,9,2017-04-06 08:25:05,5,0.0126644,1,2458000.5,0.8703048673966332,1.245516149261899,0.24,0.28,0.93,0.62
2471323,2471323,19.4,0.1,0.1,2007-12-08,0.34,0.74,0.74,22,2017-04-06 09:19:11,0,0.0437754,1,2458000.5,0.4938564854124059,1.169784152291741,0.31,0.16,0.92,0.77
3758927,3758927,21.1,0.05,0.05,2016-03-15,0.38,0.38,0.38,10,2017-04-06 08:24:13,6,0.033471,1,2458000.5,0.2752896153509012,1.310467992707921,0.34,0.14,0.91,0.95
2230111,2230111,19.1,0.11,0.11,2004-01-15,0.26,0.12,0.12,113,2017-04-06 09:25:10,0,0.0423433,1,2458000.5,0.3691459782374203,0.8231696306005475,0.23,0.03,0.92,0.58
3334817,3334817,19.8,0.08,0.08,2006-05-15,0.31,0.17,0.17,37,2017-04-06 09:08:35,0,0.0443524,1,2458000.5,0.645614310581223,2.299601722499593,0.1,0.57,0.86,0.27
2267221,2267221,19.8,0.08,0.08,1995-03-22,0.33,0.99,0.99,80,2017-08-05 06:18:39,0,0.00864628,1,2458000.5,0.6596701710312648,1.039069958449247,0.02,0.15,0.91,0.94
3566697,3566697,19.4,0.1,0.1,2007-12-08,0.34,0.74,0.74,20,2016-07-24 06:23:25,0,0.0441825,1,2457600.5,0.493867432838743,1.169772515831136,0.31,0.16,0.86,0.91
3475236,3475236,21.6,0.04,0.04,2016-08-15,0.39,0.78,0.78,24,2017-04-06 08:59:17,1,0.0277283,1,2458000.5,0.5624055543647528,1.439534285760391,0.09,0.26,0.94,0.62
3661368,3661368,21.1,0.05,0.05,1996-08-08,0.59,0.09,0.09,20,2017-04-06 08:42:33,5,0.0417191,1,2458000.5,0.8192518793733025,2.651712702802643,0.2,0.78,0.93,0.86
3132128,3132128,21.9,0.03,0.03,2002-08-22,0.22,0.12,0.12,23,2017-04-06 09:14:59,6,0.0440339,1,2458000.5,0.5873591091295379,2.49618063534591,0.09,0.61,0.94,0.79
3701883,3701883,21.0,0.05,0.05,1997-08-15,0.28,0.53,0.53,18,2017-04-06 08:36:55,2,0.00215466,1,2458000.5,0.5332462604352894,1.653696612656535,0.1,0.32,0.86,0.43
3252349,3252349,19.0,0.12,0.12,2004-12-08,0.27,0.03,0.03,62,2017-04-06 09:12:17,0,0.0140013,1,2458000.5,0.6134106601298899,2.553441042723828,0.18,0.64,0.88,0.12
3591722,3591722,21.3,0.04,0.04,2000-01-15,0.33,0.31,0.31,18,2017-04-06 08:51:40,6,0.0196999,1,2458000.5,0.0925897018125873,1.059755265613352,0.36,0.04,0.91,0.87
3392310,3392310,21.4,0.04,0.04,2007-10-22,0.38,0.27,0.27,11,2017-04-06 09:05:23,7,0.028653,1,2458000.5,0.5768761815035125,2.243342474908598,0.21,0.52,0.91,0.96
2004183,2004183,14.4,1.0,1.0,2014-12-08,0.68,0.86,0.86,350,2017-04-06 09:30:37,0,0.0282524,1,2458000.5,0.6343498179170188,1.982213700330095,0.09,0.46,0.91,0.94
3479011,3479011,20.4,0.06,0.06,2013-09-08,0.12,0.56,0.56,55,2017-04-06 08:58:55,1,0.0306929,1,2457800.5,0.1926435192942337,0.8553546514853113,0.13,0.01,0.9,0.51
2175706,2175706,18.4,0.16,0.16,1998-01-15,0.21,0.77,0.77,143,2017-04-06 09:25:56,0,0.028314,1,2458000.5,0.3498175834077441,1.054028686106748,0.03,0.09,0.93,0.51
2382406,2382406,20.5,0.06,0.06,2013-12-22,0.37,0.95,0.95,28,2017-04-06 09:22:13,0,0.00471821,1,2458000.5,0.7813932218280256,1.309761965614802,0.03,0.28,0.93,0.59
3409688,3409688,21.7,0.03,0.03,1997-06-08,0.19,0.42,0.42,67,2017-04-06 09:03:36,0,0.0373312,1,2458000.5,0.2259752381751483,1.350962241259223,0.11,0.14,0.91,0.93
3275203,3275203,19.3,0.1,0.1,2008-07-08,0.39,0.48,0.48,22,2017-04-06 09:11:12,0,0.0308138,1,2458000.5,0.5318330998903195,2.116372198877662,0.17,0.46,0.9,0.0
3358522,3358522,21.5,0.04,0.04,2004-02-22,0.22,0.72,0.72,18,2017-04-06 09:07:39,1,0.0453328,1,2458000.5,0.3036622711608687,0.817523928914516,0.08,0.02,0.9,0.19
2444193,2444193,18.2,0.17,0.17,1995-10-22,0.41,0.5,0.5,60,2017-09-21 06:22:01,0,0.00221412,1,2458000.5,0.1945443757838803,1.069295734937423,0.33,0.06,0.92,0.63
3601472,3601472,19.1,0.11,0.11,1995-10-08,0.35,0.42,0.42,20,2017-04-06 08:50:26,1,0.00672532,1,2458000.5,0.7119507498168253,2.176240135386807,0.18,0.56,0.94,0.78
3752784,3752784,21.3,0.04,0.04,2016-05-08,0.12,0.06,0.06,35,2017-04-06 08:26:08,2,0.0190611,1,2458000.5,0.2822260555873711,0.8072442478799036,0.09,0.02,0.89,0.31
2380636,2380636,19.7,0.09,0.09,2012-07-22,0.21,0.5,0.5,53,2017-04-06 09:22:17,0,0.00246818,1,2458000.5,0.2665004853853253,0.9313107459315226,0.14,0.04,0.91,0.82
2068216,2068216,16.5,0.38,0.38,2009-10-08,0.28,0.05,0.05,335,2017-04-06 09:28:49,0,0.0240976,1,2458000.5,0.3264866214946057,1.319526672949037,0.24,0.16,0.89,0.14
2411165,2411165,21.8,0.03,0.03,2004-03-08,0.54,0.62,0.62,18,2017-04-06 09:21:38,0,0.0436135,1,2458000.5,0.5029971333722685,1.598458759402439,0.27,0.29,0.94,0.6
3292769,3292769,21.1,0.05,0.05,2006-03-22,0.4,0.78,0.78,21,2017-04-06 09:10:19,1,0.0051042,1,2458000.5,0.3529594731946024,1.260418234268797,0.45,0.15,0.89,0.22
2455148,2455148,21.1,0.05,0.05,1998-01-15,0.17,0.92,0.92,69,2017-04-06 09:20:01,0,0.0233345,1,2458000.5,0.2927594971168475,1.239181967616087,0.07,0.13,0.91,0.96
3102683,3102683,22.1,0.03,0.03,2005-12-15,0.56,0.43,0.43,12,2017-04-06 09:15:45,1,0.0113586,1,2458000.5,0.5567337012305469,1.006605851989085,0.01,0.12,0.92,0.75
2468910,2468910,21.5,0.04,0.04,2015-02-08,0.29,0.69,0.69,28,2017-05-23 06:19:48,1,0.0409294,1,2458000.5,0.4233477017426433,1.007452536157145,0.06,0.1,0.92,0.6
3714454,3714454,21.9,0.03,0.03,2006-03-15,0.33,0.74,0.74,5,2017-04-06 08:34:48,7,0.0363997,1,2458000.5,0.2544339570212125,1.186559553093317,0.38,0.11,0.89,0.17
3451789,3451789,21.3,0.04,0.04,2009-04-15,0.27,0.2,0.2,25,2017-04-06 09:01:02,0,0.00157437,1,2458000.5,0.6103356820481181,2.535018325758817,0.03,0.63,0.89,0.06
3549618,3549618,21.0,0.05,0.05,2001-03-22,0.6,0.96,0.96,31,2017-04-16 06:14:05,0,0.0132848,1,2458000.5,0.2639759376057816,1.09779816223086,0.35,0.09,0.9,0.17
3740498,3740498,18.7,0.14,0.14,2010-02-08,0.57,0.2,0.2,25,2017-05-26 06:18:09,4,0.025236,1,2458000.5,0.8173287419652975,3.259846388407106,0.3,1.0,0.82,0.3
3370021,3370021,22.2,0.03,0.03,2006-11-22,0.09,0.4,0.4,44,2017-04-06 09:06:52,0,0.0245325,1,2458000.5,0.1958245756801665,0.9282530691577596,0.08,0.03,0.9,0.22
2385605,2385605,19.0,0.12,0.12,2014-05-22,0.29,0.57,0.57,57,2017-04-06 09:22:09,0,0.0167982,1,2458000.5,0.5729910614722409,1.706513131532417,0.12,0.35,0.86,0.45
3445070,3445070,21.8,0.03,0.03,2014-11-08,0.55,0.41,0.41,21,2017-04-06 09:01:33,2,0.00410662,1,2458000.5,0.5595609534434112,0.9369817147848069,0.02,0.1,0.89,0.27
2482796,2482796,19.5,0.09,0.09,1998-09-08,0.24,0.71,0.71,78,2017-09-26 06:51:55,1,0.0242684,1,2458000.5,0.4252201464767748,0.9595421959633044,0.24,0.08,0.93,0.51
2443103,2443103,18.0,0.19,0.19,1996-02-08,0.26,0.21,0.21,115,2017-04-21 06:22:12,0,0.0132207,1,2458000.5,0.1921846715300752,1.034906113896623,0.28,0.06,0.92,0.68
2465633,2465633,20.3,0.07,0.07,2013-03-08,0.42,0.61,0.61,32,2017-04-06 09:19:31,0,0.0239052,1,2458000.5,0.3514103935691205,1.252508636308015,0.05,0.15,0.88,0.31
3685808,3685808,19.7,0.09,0.09,2009-07-15,0.57,0.47,0.47,13,2017-07-26 06:19:13,2,0.0189675,1,2458000.5,0.5869499138225225,1.36645074089515,0.09,0.24,0.89,0.18
2090416,2090416,18.7,0.14,0.14,1995-07-08,0.55,0.91,0.91,121,2017-04-06 09:28:18,0,0.00197078,1,2458000.5,0.4921266252859243,1.694978563392385,0.1,0.32,0.89,0.1
3697798,3697798,20.5,0.06,0.06,2005-04-22,0.5,0.63,0.63,19,2017-08-10 06:18:36,3,0.0308154,1,2458000.5,0.6381568642898425,2.213939291750271,0.28,0.54,0.94,0.8
3449054,3449054,22.0,0.03,0.03,2002-07-22,0.07,0.88,0.88,70,2017-06-17 06:17:07,0,0.0127543,1,2458000.5,0.3072637758780314,1.460853976606631,0.1,0.19,0.93,0.75
2480820,2480820,21.1,0.05,0.05,2009-11-22,0.38,0.08,0.08,35,2017-04-06 09:18:55,0,0.0370434,1,2458000.5,0.4437751325497842,0.8509432788386113,0.31,0.05,0.92,0.66
2306383,2306383,21.5,0.04,0.04,1995-01-22,0.29,0.3,0.3,30,2017-04-06 09:24:01,0,0.0169065,1,2458000.5,0.551388806833007,0.8761253667964827,0.03,0.08,0.89,0.33
3714452,3714452,20.6,0.06,0.06,2015-03-15,0.32,0.82,0.82,17,2017-04-06 08:34:48,3,0.0281473,1,2458000.5,0.6205252129223062,0.8607400158750946,0.06,0.09,0.92,0.58
3249347,3249347,21.3,0.04,0.04,2011-07-15,0.32,0.79,0.79,24,2017-04-06 09:12:30,1,0.0474329,1,2458000.5,0.1673179310154297,1.241892134495328,0.31,0.1,0.93,0.53
2265482,2265482,21.0,0.05,0.05,1998-12-08,0.17,0.4,0.4,55,2017-06-08 07:17:23,0,0.017889,1,2458000.5,0.3278759998327654,1.129051947371087,0.08,0.11,0.92,0.66
2366746,2366746,20.2,0.07,0.07,1995-06-22,0.25,0.98,0.98,38,2017-04-06 09:22:37,0,0.0270542,1,2458000.5,0.4614920351674892,1.087142228849047,0.24,0.13,0.91,0.86
3714553,3714553,20.4,0.06,0.06,2001-03-22,0.26,0.85,0.85,28,2017-04-06 08:34:44,1,0.0379013,1,2458000.5,0.1905611641248768,1.166841454413402,0.28,0.09,0.93,0.57
3651153,3651153,20.1,0.07,0.07,2013-10-08,0.43,0.64,0.64,16,2017-04-06 08:44:13,2,0.0317864,1,2458000.5,0.3616505825363872,1.45032974465172,0.42,0.21,0.88,0.27
2162361,2162361,20.2,0.07,0.07,2014-06-08,0.31,0.85,0.85,81,2017-04-06 09:26:32,0,0.0236921,1,2458000.5,0.4113817336576461,0.877764525963731,0.04,0.06,0.91,0.86
3579078,3579078,19.6,0.09,0.09,2015-05-15,0.51,0.39,0.39,31,2017-04-06 08:52:42,0,0.00015193,1,2458000.5,0.6641653420026916,1.395779400894746,0.25,0.28,0.87,0.47
2329614,2329614,17.6,0.23,0.23,2012-07-15,0.39,0.2,0.2,89,2017-04-06 09:23:34,0,0.0265543,1,2458000.5,0.6770108661653951,2.688157244860056,0.07,0.71,0.88,0.14
3549618,3549618,21.0,0.05,0.05,2002-10-15,0.3,0.66,0.66,31,2017-04-16 06:14:05,0,0.0132848,1,2458000.5,0.2639759376057816,1.09779816223086,0.35,0.09,0.9,0.17
2088254,2088254,17.6,0.23,0.23,1999-09-22,0.42,0.95,0.95,121,2017-08-16 06:21:37,0,0.0100036,1,2458000.5,0.6296879623294294,1.182134944476101,0.02,0.2,0.91,0.93
2363790,2363790,17.7,0.22,0.22,2005-11-08,0.29,0.07,0.07,130,2017-04-06 09:22:43,0,0.0291509,1,2458000.5,0.552529905251245,1.903362709270603,0.11,0.4,0.96,0.54
2101955,2101955,20.19,0.07,0.07,1999-09-22,0.14,0.02,0.02,95,2017-09-02 06:19:55,0,0.0032228,1,2455562.5,0.2037451095574896,1.126391026024589,0.08,0.08,0.58,0.28
2208115,2208115,20.7,0.05,0.05,2003-01-15,0.28,0.62,0.62,29,2017-04-06 09:25:28,0,0.0133526,1,2458000.5,0.3548090281849409,1.299446707519344,0.31,0.16,0.91,0.97
2153002,2153002,18.2,0.17,0.17,2000-04-22,0.65,0.14,0.14,68,2017-05-18 06:21:13,0,0.0275536,1,2458000.5,0.7957346160239452,1.340600426925048,0.42,0.29,0.89,0.27
3309828,3309828,20.4,0.06,0.06,2012-12-15,0.37,0.72,0.72,31,2017-04-06 09:09:32,0,0.0178569,1,2458000.5,0.3335974049941713,0.743386312961565,0.29,0.01,0.91,0.77
2162361,2162361,20.2,0.07,0.07,1999-10-08,0.25,0.77,0.77,81,2017-04-06 09:26:32,0,0.0236921,1,2458000.5,0.4113817336576461,0.877764525963731,0.04,0.06,0.91,0.86
2363305,2363305,21.4,0.04,0.04,2002-08-22,0.1,0.07,0.07,91,2017-04-28 06:20:42,0,0.0280978,1,2458000.5,0.2198566349700501,1.237248715291631,0.05,0.11,0.91,0.86
3522123,3522123,20.8,0.05,0.05,2016-06-15,0.29,0.58,0.58,26,2016-06-02 06:16:36,0,0.0358855,1,2457600.5,0.4369869334763042,0.9044267812074904,0.22,0.07,0.85,0.99
3307228,3307228,21.2,0.04,0.04,2005-12-15,0.22,0.14,0.14,26,2017-04-06 09:09:38,0,0.0278008,1,2458000.5,0.2662892490503571,0.8410412387622234,0.23,0.02,0.91,0.82
3461189,3461189,18.3,0.17,0.17,1996-06-08,0.5,0.38,0.38,27,2017-04-06 09:00:32,0,0.031732,1,2458000.5,0.7023873092654048,2.672459522139529,0.08,0.72,0.93,0.87
3394069,3394069,18.2,0.17,0.17,2008-03-22,0.49,0.83,0.83,29,2017-04-06 09:05:17,2,0.0389965,1,2458000.5,0.7394621061901668,2.227233249932428,0.08,0.59,0.93,0.84
2010115,2010115,17.0,0.3,0.3,2006-03-15,0.32,0.22,0.22,154,2017-05-08 06:47:10,0,0.0448578,1,2458000.5,0.32479068886363,1.248422834960987,0.2,0.14,0.9,0.13
2234145,2234145,21.3,0.04,0.04,2009-01-22,0.18,0.54,0.54,57,2017-04-06 09:25:05,0,0.0105299,1,2458000.5,0.3212444342847813,0.937650775241136,0.07,0.06,0.91,0.98
3670102,3670102,21.0,0.05,0.05,1998-04-15,0.36,0.51,0.51,18,2017-07-24 05:38:21,1,0.0379556,1,2458000.5,0.5520847630808267,2.168423809538393,0.06,0.48,0.89,0.09
3596845,3596845,21.3,0.04,0.04,2014-08-08,0.5,0.36,0.36,22,2017-04-06 08:51:08,1,0.00331604,1,2458000.5,0.6385207327568595,1.980256975498454,0.02,0.46,0.9,0.06
3672899,3672899,21.6,0.04,0.04,2015-02-08,0.29,0.69,0.69,24,2016-06-08 06:17:52,2,0.0409175,1,2457600.5,0.4233135009763423,1.00746639767388,0.06,0.1,0.88,0.52
2357022,2357022,19.1,0.11,0.11,2000-07-08,0.38,0.77,0.77,71,2017-04-06 09:22:57,0,0.0430734,1,2458000.5,0.3295621524774158,1.284789949497999,0.46,0.15,0.9,1.0
3409964,3409964,20.8,0.05,0.05,2009-11-15,0.16,0.49,0.49,32,2017-04-06 09:03:32,2,0.0497576,1,2458000.5,0.2962061287988718,1.052079402640927,0.1,0.08,0.89,0.3
2164202,2164202,20.8,0.05,0.05,2005-02-15,0.15,0.11,0.11,73,2017-05-28 06:20:23,0,0.0241636,1,2458000.5,0.2792445622055008,0.9882461226873592,0.06,0.06,0.91,0.98
2482796,2482796,19.5,0.09,0.09,2002-12-15,0.62,0.94,0.94,78,2017-09-26 06:51:55,1,0.0242684,1,2458000.5,0.4252201464767748,0.9595421959633044,0.24,0.08,0.93,0.51
2314082,2314082,17.5,0.24,0.24,1995-08-08,0.48,0.61,0.61,55,2017-04-06 09:23:50,0,0.0197173,1,2458000.5,0.5749602982938385,2.237486605660774,0.21,0.52,0.96,0.63
2068347,2068347,19.9,0.08,0.08,2000-06-08,0.48,0.55,0.55,37,2017-07-02 06:22:32,0,0.0138031,1,2458000.5,0.3797685723176895,0.9628777763111724,0.23,0.07,0.89,0.44
2141432,2141432,20.0,0.08,0.08,2005-10-22,0.34,0.81,0.81,102,2017-04-06 09:27:34,0,0.0192505,1,2458000.5,0.4283132812519154,0.9784568368921948,0.03,0.09,0.89,0.3
2388188,2388188,18.9,0.13,0.13,2015-06-15,0.43,0.68,0.68,75,2017-04-06 09:22:03,0,0.0158613,1,2458000.5,0.7764687823449055,1.365744528584471,0.16,0.3,0.88,0.31
2440212,2440212,18.9,0.13,0.13,2004-11-22,0.16,0.1,0.1,108,2017-04-06 09:20:31,0,0.0113716,1,2458000.5,0.4306369873011163,1.68055016441711,0.05,0.29,0.92,0.89
2423321,2423321,20.8,0.05,0.05,2000-04-15,0.28,0.39,0.39,67,2017-04-06 09:21:05,0,0.00933635,1,2458000.5,0.4495699910846291,1.849888247304118,0.03,0.35,0.92,0.88
2242643,2242643,17.4,0.25,0.25,2008-05-08,0.88,0.51,0.51,73,2017-04-06 09:24:58,0,0.00818464,1,2458000.5,0.8643327592088514,1.834236299108158,0.11,0.5,0.93,0.8
2333578,2333578,20.2,0.07,0.07,2006-11-22,0.43,0.91,0.91,83,2017-04-06 09:23:27,0,0.0130652,1,2458000.5,0.3768073209959183,1.573763858961513,0.15,0.24,0.86,0.49
3451789,3451789,21.3,0.04,0.04,2005-03-22,0.51,0.88,0.88,25,2017-04-06 09:01:02,0,0.00157437,1,2458000.5,0.6103356820481181,2.535018325758817,0.03,0.63,0.89,0.06
3672669,3672669,20.3,0.07,0.07,2014-11-15,0.27,0.5,0.5,42,2017-04-06 08:40:21,0,0.00185561,1,2458000.5,0.4064709865875256,1.528883116257813,0.18,0.24,0.94,0.55
3102729,3102729,22.0,0.03,0.03,1999-01-15,0.68,0.77,0.77,6,2017-04-06 09:15:38,7,0.0168435,1,2458000.5,0.66594319841515,2.119838039415561,0.11,0.52,0.9,0.0
2401954,2401954,18.8,0.13,0.13,2011-10-08,0.36,0.61,0.61,34,2017-07-03 06:20:29,1,0.0160302,1,2458000.5,0.286890658468444,0.8263226900946545,0.02,0.02,0.92,0.59
3283249,3283249,20.7,0.05,0.05,2005-01-08,0.35,0.88,0.88,43,2017-05-31 06:17:11,0,0.042475,1,2458000.5,0.4107624056834786,0.8635151896094255,0.08,0.05,0.91,0.83
2033342,2033342,17.9,0.2,0.2,1998-08-22,0.27,0.93,0.93,167,2017-04-06 09:29:19,0,0.010566,1,2454724.5,0.4179262386660452,0.7184976905003903,0.1,0.01,0.49,0.67
3409961,3409961,21.2,0.04,0.04,2013-09-15,0.23,0.06,0.06,51,2017-04-06 09:03:34,0,0.00300594,1,2458000.5,0.4924298444358191,1.853800898069743,0.01,0.36,0.95,0.61
3479011,3479011,20.4,0.06,0.06,2006-05-22,0.23,0.62,0.62,55,2017-04-06 08:58:55,1,0.0306929,1,2457800.5,0.1926435192942337,0.8553546514853113,0.13,0.01,0.9,0.51
2415745,2415745,19.3,0.1,0.1,2000-05-15,0.32,0.27,0.27,44,2017-04-06 09:21:26,0,0.00216071,1,2458000.5,0.4564588448118628,1.746303935467544,0.14,0.32,0.86,0.46
3646599,3646599,19.5,0.09,0.09,2002-12-15,0.62,0.94,0.94,74,2016-12-31 06:19:01,1,0.0237275,1,2457800.5,0.4252555942420398,0.959554906843374,0.24,0.08,0.88,0.93
3753621,3753621,21.7,0.03,0.03,2015-10-15,0.32,0.8,0.8,6,2017-04-06 08:25:43,2,0.0242856,1,2458000.5,0.2801261382165084,0.901434255221794,0.24,0.04,0.9,0.2
2437905,2437905,19.8,0.08,0.08,2015-01-15,0.34,0.25,0.25,29,2017-04-06 09:20:39,0,0.00208787,1,2458000.5,0.6674559211306499,2.192530010401804,0.12,0.54,0.94,0.78
2490354,2490354,21.3,0.04,0.04,2013-04-15,0.2,0.94,0.94,32,2017-05-15 19:06:05,1,0.00409967,1,2458000.5,0.4093313683630468,1.21307869288182,0.01,0.15,0.9,0.02
3707694,3707694,21.0,0.05,0.05,2015-01-15,0.65,0.04,0.04,17,2017-04-06 08:36:08,7,0.0152314,1,2458000.5,0.8442414458880482,2.368444796168035,0.02,0.69,0.95,0.75
3445082,3445082,22.0,0.03,0.03,2001-03-15,0.51,0.92,0.92,12,2017-04-06 09:01:30,5,0.0100462,1,2458000.5,0.2657082521539904,0.9366357867747176,0.07,0.05,0.91,0.99
2480820,2480820,21.1,0.05,0.05,1998-11-22,0.36,0.08,0.08,35,2017-04-06 09:18:55,0,0.0370434,1,2458000.5,0.4437751325497842,0.8509432788386113,0.31,0.05,0.92,0.66
3623580,3623580,21.4,0.04,0.04,2004-06-22,0.53,0.6,0.6,25,2017-04-06 08:47:23,2,0.0312601,1,2458000.5,0.2284925349826342,1.104777370252283,0.45,0.08,0.89,0.24
2301844,2301844,19.6,0.09,0.09,2009-07-08,0.27,0.44,0.44,40,2017-04-06 09:24:09,0,0.0121492,1,2458000.5,0.5260041127675394,1.642202390913847,0.01,0.31,0.92,0.86
2163818,2163818,18.4,0.16,0.16,1999-11-08,0.32,0.25,0.25,84,2017-04-06 09:26:10,0,0.026241,1,2458000.5,0.3543832865094087,1.229203336360471,0.14,0.14,0.91,0.97
3724058,3724058,21.0,0.05,0.05,2015-09-15,0.25,0.2,0.2,68,2017-04-06 08:32:49,4,0.00511967,1,2458000.5,0.5582056617961678,2.25631838005025,0.11,0.52,0.97,0.56
2382758,2382758,20.2,0.07,0.07,2016-06-15,0.14,0.15,0.15,88,2017-04-06 09:22:13,0,0.0229268,1,2458000.5,0.3171415110666259,1.379673706203187,0.06,0.17,0.93,0.71
2455176,2455176,20.6,0.06,0.06,2013-02-15,0.68,0.29,0.29,29,2017-04-06 09:19:59,0,0.0346675,1,2454749.5,0.7386620563745934,1.31318971233129,0.05,0.27,0.49,0.03
3606252,3606252,20.6,0.06,0.06,2001-07-08,0.42,0.96,0.96,64,2017-04-06 08:49:25,1,0.0367835,1,2458000.5,0.3836068966139597,1.69636469597206,0.06,0.28,0.88,0.27
3567973,3567973,21.6,0.04,0.04,2004-12-08,0.25,0.37,0.37,21,2017-04-06 08:53:19,2,0.00251047,1,2458000.5,0.2874280763549985,1.099697548769544,0.28,0.09,0.89,0.23
2035396,2035396,16.9,0.32,0.32,1997-05-08,0.42,0.31,0.31,271,2017-04-06 09:29:18,0,0.000589605,1,2458000.5,0.4838860272644417,1.442740827807951,0.05,0.24,0.93,0.65
2342866,2342866,20.1,0.07,0.07,2012-08-08,0.41,0.79,0.79,51,2017-04-06 09:23:16,0,0.00642268,1,2458000.5,0.5954787190355827,1.537064719134364,0.04,0.3,0.93,0.66
2162567,2162567,19.9,0.08,0.08,2008-02-15,0.18,0.14,0.14,55,2017-04-06 09:26:28,0,0.00930409,1,2458000.5,0.2501024399171,1.247573944212059,0.18,0.12,0.91,0.93
3440397,3440397,20.1,0.07,0.07,1995-07-15,0.71,0.96,0.96,26,2017-04-06 09:02:02,1,0.00799405,1,2458000.5,0.6073127022277187,1.73386919363144,0.01,0.37,0.93,0.74
2438661,2438661,19.4,0.1,0.1,1999-07-15,0.24,0.98,0.98,35,2017-04-06 09:20:35,0,0.0460421,1,2458000.5,0.2932651755106366,1.209309895267567,0.23,0.12,0.89,0.29
2352102,2352102,19.5,0.09,0.09,1997-07-15,0.74,0.45,0.45,26,2017-04-06 09:52:28,0,0.0473248,1,2458000.5,0.6561335627624596,2.090396861141288,0.56,0.5,0.96,0.63
3324630,3324630,18.0,0.19,0.19,2001-07-22,0.46,0.52,0.52,38,2017-04-06 09:09:00,0,0.00449032,1,2458000.5,0.7384274613696914,1.640219403779847,0.22,0.38,0.94,0.62
2369057,2369057,21.3,0.04,0.04,2008-02-22,0.34,0.2,0.2,33,2017-04-06 09:22:33,0,0.00912658,1,2458000.5,0.6149904163885781,1.554415017505327,0.06,0.31,0.91,0.99
2177049,2177049,19.7,0.09,0.09,2008-01-08,0.26,0.5,0.5,79,2017-04-06 09:25:53,0,0.000142954,1,2458000.5,0.6144685576724472,1.417299915877861,0.01,0.27,0.92,0.8
2251722,2251722,19.7,0.09,0.09,2013-05-15,0.29,0.56,0.56,40,2017-04-06 09:24:49,0,0.00609637,1,2458000.5,0.6613684526258795,1.674268443567388,0.04,0.37,0.9,0.03
3307228,3307228,21.2,0.04,0.04,2002-12-15,0.47,0.8,0.8,26,2017-04-06 09:09:38,0,0.0278008,1,2458000.5,0.2662892490503571,0.8410412387622234,0.23,0.02,0.91,0.82
3740926,3740926,21.7,0.03,0.03,2015-12-08,0.33,0.54,0.54,8,2017-04-06 08:28:55,6,0.00575162,1,2458000.5,0.7127403368733652,2.360527014536164,0.1,0.62,0.82,0.5
3184475,3184475,20.4,0.06,0.06,2005-06-22,0.35,0.9,0.9,32,2017-06-29 06:17:04,0,0.00858821,1,2458000.5,0.5628829598767449,0.9507708657627152,0.39,0.11,0.88,0.45
2277475,2277475,20.1,0.07,0.07,2009-10-15,0.15,0.62,0.62,89,2017-04-06 09:24:26,0,0.00370865,1,2458000.5,0.2374401240519563,1.010646721140152,0.13,0.06,0.89,0.22
3387458,3387458,22.0,0.03,0.03,2004-04-08,0.55,0.73,0.73,17,2017-04-06 09:05:53,6,0.0214794,1,2458000.5,0.4176407605097837,1.361537431524575,0.27,0.2,0.88,0.34
2348314,2348314,17.9,0.2,0.2,1995-07-22,0.35,0.89,0.89,60,2017-04-06 09:23:10,0,0.0451383,1,2458000.5,0.2780787999190192,1.189569735081815,0.4,0.11,0.91,0.86
2342866,2342866,20.1,0.07,0.07,2014-05-15,0.32,0.29,0.29,51,2017-04-06 09:23:16,0,0.00642268,1,2458000.5,0.5954787190355827,1.537064719134364,0.04,0.3,0.93,0.66
2405212,2405212,18.1,0.18,0.18,2010-05-15,0.45,0.32,0.32,52,2017-08-16 06:21:45,0,0.00139343,1,2458000.5,0.7312399986355975,1.372939873966442,0.07,0.29,0.93,0.63
